,Unnamed: 0,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,distance,tuition,education,income,region,filled_wage
731,732,male,afam,47.38999939,no,yes,yes,no,3.400000095,7.0,0.818710029,15,low,other,7.5399999620000004
732,733,female,other,49.59000015,no,no,yes,no,3.400000095,7.0,0.818710029,12,high,other,7.5399999620000004
733,734,male,afam,43.79999924,no,no,yes,no,5.5,0.10000000099999999,0.818710029,12,low,other,7.5399999620000004
734,735,female,afam,41.81000137,no,no,yes,no,5.5,0.10000000099999999,0.818710029,15,low,other,7.5399999620000004
735,736,male,other,55.90000153,no,no,no,no,5.5,0.10000000099999999,0.818710029,13,low,other,7.5399999620000004
736,737,female,afam,43.0,no,no,no,no,5.5,0.10000000099999999,0.818710029,12,low,other,7.5399999620000004
737,738,female,other,45.84999847,no,no,yes,no,5.599999905,0.600000024,0.818710029,12,low,other,7.5399999620000004
738,739,male,other,47.09000015,no,no,yes,no,5.599999905,0.600000024,0.818710029,13,high,other,7.5399999620000004
739,740,male,other,50.68000031,no,no,yes,no,5.599999905,0.600000024,0.818710029,12,low,other,7.5399999620000004
740,741,female,other,61.22999954,no,no,yes,no,5.599999905,0.600000024,0.818710029,12,low,other,7.5399999620000004
741,742,female,other,43.86999893,no,no,yes,no,5.599999905,0.600000024,0.818710029,12,high,other,7.5399999620000004
742,743,male,hispanic,54.40000153,no,no,yes,yes,5.0,0.200000003,0.818710029,12,low,other,7.5399999620000004
743,744,female,other,43.22999954,no,no,yes,yes,5.0,0.200000003,0.818710029,12,low,other,7.5399999620000004
744,745,female,other,36.15999985,no,no,yes,yes,5.0,0.200000003,0.818710029,12,low,other,7.5399999620000004
745,746,male,other,59.63999939,no,no,yes,no,5.5,1.7999999519999998,0.751729965,13,low,other,7.349999905
746,747,female,other,37.97999954,no,no,yes,no,5.5,1.7999999519999998,0.751729965,12,low,other,7.349999905
747,748,male,other,34.63999939,no,no,yes,no,5.5,1.7999999519999998,0.751729965,12,low,other,7.349999905
748,749,female,other,62.22999954,no,no,yes,no,5.5,1.7999999519999998,0.751729965,12,low,other,7.349999905
749,750,male,other,52.59000015,no,no,no,no,5.5,1.7999999519999998,0.751729965,12,low,other,7.349999905
750,751,male,afam,34.52999878,no,no,yes,no,5.5,1.7999999519999998,0.751729965,12,low,other,7.349999905
751,752,male,other,42.43000031,yes,no,no,no,4.1999998089999995,0.10000000099999999,1.093530059,15,high,other,9.680000305
752,753,female,afam,61.77000046,no,no,no,no,4.1999998089999995,0.10000000099999999,1.093530059,12,low,other,9.680000305
753,754,female,other,48.45999908,no,no,yes,no,4.1999998089999995,0.10000000099999999,1.093530059,14,low,other,9.680000305
754,755,female,other,61.06000137,yes,yes,yes,no,4.1999998089999995,0.10000000099999999,1.093530059,14,low,other,9.680000305
755,756,male,afam,43.15999985,no,no,no,no,4.1999998089999995,0.10000000099999999,1.093530059,13,low,other,9.680000305
756,757,male,other,47.33000183,no,no,yes,no,4.1999998089999995,0.10000000099999999,1.093530059,12,low,other,9.680000305
757,758,female,hispanic,47.54999924,yes,no,yes,no,4.1999998089999995,0.10000000099999999,1.093530059,14,low,other,9.680000305
758,759,male,other,55.93000031,no,no,no,no,4.1999998089999995,0.10000000099999999,1.093530059,12,low,other,9.680000305
759,760,female,afam,39.31999969,no,no,yes,no,4.1999998089999995,0.10000000099999999,1.093530059,14,high,other,9.680000305
760,761,male,other,59.47999954,yes,yes,yes,no,5.3000001910000005,0.5,0.818710029,12,high,other,7.5399999620000004
761,762,male,other,43.54000092,no,no,yes,no,5.3000001910000005,0.5,0.818710029,15,low,other,7.5399999620000004
762,763,female,other,54.33000183,yes,yes,yes,no,5.3000001910000005,0.5,0.818710029,14,low,other,7.5399999620000004
763,764,female,other,51.25,no,no,yes,no,5.3000001910000005,0.5,0.818710029,14,low,other,7.5399999620000004
764,765,male,other,37.90999985,no,no,yes,yes,5.0,0.400000006,0.818710029,12,low,other,7.5399999620000004
765,766,male,other,46.77000046,no,yes,yes,yes,5.0,0.400000006,0.818710029,12,low,other,7.5399999620000004
766,767,female,afam,38.56999969,no,yes,no,no,4.1999998089999995,0.5,1.093530059,12,high,other,9.680000305
767,768,male,other,64.01000214,yes,no,yes,no,4.1999998089999995,0.5,1.093530059,15,high,other,9.680000305
768,769,female,hispanic,40.47999954,no,no,no,no,4.1999998089999995,0.5,1.093530059,14,low,other,9.680000305
769,770,female,afam,58.18999863,no,no,no,no,4.1999998089999995,0.5,1.093530059,14,low,other,9.680000305
770,771,female,other,52.97999954,yes,yes,yes,no,4.1999998089999995,0.5,1.093530059,15,low,other,9.680000305
771,772,male,afam,48.81999969,no,no,yes,no,4.1999998089999995,0.5,1.093530059,13,high,other,9.680000305
772,773,female,afam,52.56000137,no,no,yes,no,4.1999998089999995,0.5,1.093530059,16,high,other,9.680000305
773,774,male,afam,55.11000061,yes,no,yes,no,4.1999998089999995,0.5,1.093530059,15,high,other,9.680000305
774,775,female,afam,42.56999969,no,no,yes,no,4.1999998089999995,0.5,1.093530059,12,low,other,9.680000305
775,776,female,other,51.49000168,no,no,yes,no,5.3000001910000005,0.5,0.818710029,12,low,other,7.5399999620000004
776,777,male,other,54.38000107,yes,no,yes,no,5.3000001910000005,0.5,0.818710029,12,low,other,7.5399999620000004
777,778,male,other,43.70000076,no,no,yes,no,5.3000001910000005,0.5,0.818710029,13,low,other,7.5399999620000004
778,779,male,other,63.95000076,no,no,no,no,5.3000001910000005,1.200000048,1.093530059,16,low,other,9.680000305
779,780,female,other,53.34000015,yes,no,yes,no,5.3000001910000005,1.200000048,1.093530059,15,high,other,9.680000305
780,781,male,other,51.36000061,no,no,yes,no,5.3000001910000005,1.200000048,1.093530059,14,low,other,9.680000305
781,782,female,other,53.66999817,no,no,no,no,5.3000001910000005,1.200000048,1.093530059,12,low,other,9.680000305
782,783,male,other,36.25999832,no,yes,yes,no,5.3000001910000005,1.200000048,1.093530059,12,low,other,9.680000305
783,784,female,other,46.93999863,no,no,yes,no,5.3000001910000005,1.200000048,1.093530059,15,low,other,9.680000305
784,785,male,other,48.61000061,no,no,no,no,5.3000001910000005,1.200000048,1.093530059,12,low,other,9.680000305
785,786,male,afam,56.38999939,no,no,yes,no,5.3000001910000005,1.200000048,1.093530059,14,low,other,9.680000305
786,787,female,other,49.81000137,no,no,yes,no,5.3000001910000005,1.200000048,1.093530059,12,low,other,9.680000305
787,788,male,other,62.38999939,yes,yes,yes,no,3.0,1.5,1.093530059,16,high,other,9.680000305
788,789,male,other,60.40000153,no,no,yes,no,3.0,1.5,1.093530059,13,low,other,9.680000305
789,790,male,other,61.72000122,yes,no,yes,no,3.0,1.5,1.093530059,13,high,other,9.680000305
790,791,female,other,53.72000122,yes,no,yes,no,3.0,1.5,1.093530059,15,high,other,9.680000305
791,792,male,hispanic,49.38000107,no,no,yes,no,3.0,1.5,1.093530059,12,high,other,9.680000305
792,793,female,afam,57.09999847,yes,yes,yes,no,3.0,1.5,1.093530059,16,high,other,9.680000305
793,794,female,other,50.06000137,yes,no,yes,no,3.0,1.5,1.093530059,14,high,other,9.680000305
794,795,female,other,59.75999832,yes,no,yes,no,3.0,1.5,1.093530059,16,low,other,9.680000305
795,796,male,other,53.15999985,yes,yes,yes,no,3.0,1.5,1.093530059,13,low,other,9.680000305
796,797,female,other,38.90000153,no,no,yes,no,3.0,1.5,1.093530059,15,low,other,9.680000305
797,798,female,other,52.31999969,no,yes,yes,no,3.0,1.5,1.093530059,16,high,other,9.680000305
798,799,male,other,52.61000061,yes,yes,yes,no,5.599999905,5.0,0.818710029,14,high,other,7.5399999620000004
799,800,female,other,63.75999832,no,no,yes,no,4.599999905,0.699999988,0.751729965,12,high,other,7.349999905
800,801,female,other,64.81999969,no,no,yes,no,4.599999905,0.699999988,0.751729965,17,low,other,7.349999905
801,802,male,other,48.75,no,no,yes,no,4.599999905,0.699999988,0.751729965,12,high,other,7.349999905
802,803,female,other,57.02000046,no,no,yes,no,4.599999905,0.699999988,0.751729965,16,high,other,7.349999905
803,804,female,other,53.02000046,no,no,yes,no,2.5,2.0,1.165130019,12,low,other,7.179999827999994
804,805,female,other,55.93999863,yes,yes,yes,no,2.5,2.0,1.165130019,13,high,other,7.179999828
805,806,female,other,58.59000015,yes,yes,yes,no,2.5,2.0,1.165130019,16,high,other,7.179999828
806,807,male,other,66.37000275,yes,yes,yes,no,2.5,2.0,1.165130019,14,high,other,7.179999828
807,808,female,other,52.81000137,no,no,yes,no,2.5,2.0,1.165130019,14,low,other,7.179999828
808,809,female,other,46.84999847,no,no,yes,no,4.0,2.0,0.818710029,13,low,other,7.5399999620000004
809,810,female,other,59.81000137,yes,no,no,no,4.0,2.0,0.818710029,16,high,other,7.5399999620000004
810,811,male,other,45.25,yes,no,yes,no,4.0,2.0,0.818710029,17,low,other,7.5399999620000004
811,812,female,hispanic,32.09999847,no,no,no,no,4.0,2.0,0.818710029,12,low,other,7.5399999620000004
812,813,male,other,52.52999878,no,no,yes,no,4.0,2.0,0.818710029,12,low,other,7.5399999620000004
813,814,female,hispanic,56.81999969,no,no,yes,no,4.0,2.0,0.818710029,15,low,other,7.5399999620000004
814,815,male,afam,58.22000122,no,no,yes,no,4.0,2.0,0.818710029,13,low,other,7.5399999620000004
815,816,male,other,55.77999878,no,no,no,no,5.099999905,0.300000012,0.751729965,12,low,other,7.349999905
816,817,female,other,47.34999847,no,yes,yes,no,4.0,0.10000000099999999,0.818710029,17,high,other,7.5399999620000004
817,818,female,other,50.88770227922496,no,no,yes,no,4.0,0.10000000099999999,0.818710029,16,low,other,7.5399999620000004
818,819,female,afam,55.84999847,no,no,yes,no,4.0,0.10000000099999999,0.818710029,17,low,other,7.5399999620000004
819,820,male,other,62.43000031,no,no,yes,no,4.0,0.10000000099999999,0.818710029,12,low,other,7.5399999620000004
820,821,female,hispanic,58.72999954,no,no,yes,no,2.5,1.5,1.165130019,15,high,other,7.179999828
821,822,male,other,62.72000122,yes,yes,yes,no,2.5,1.5,1.165130019,12,high,other,7.179999828
822,823,female,other,55.81000137,no,no,yes,no,2.5,1.5,1.165130019,12,low,other,7.179999828
823,824,female,hispanic,54.06999969,yes,yes,no,no,2.5,1.5,1.165130019,16,high,other,7.179999828
824,825,female,afam,40.25,no,no,no,no,4.1999998089999995,1.0,1.093530059,12,low,other,9.680000305
825,826,female,other,59.02000046,no,no,no,no,4.1999998089999995,1.0,1.093530059,15,high,other,9.680000305
826,827,male,other,41.74000168,no,no,yes,no,4.1999998089999995,1.0,1.093530059,12,low,other,9.680000305
827,828,male,other,45.86000061,yes,no,yes,no,4.1999998089999995,1.0,1.093530059,13,high,other,9.680000305
828,829,male,other,67.75,yes,no,yes,no,4.1999998089999995,1.0,1.093530059,16,high,other,9.680000305
829,830,female,other,49.72999954,no,no,yes,no,4.1999998089999995,1.0,1.093530059,12,high,other,9.680000305
830,831,male,other,44.45999908,yes,no,yes,no,4.1999998089999995,1.0,1.093530059,12,low,other,9.680000305
831,832,female,other,45.20000076,no,no,yes,no,4.1999998089999995,1.0,1.093530059,12,low,other,9.680000305
832,833,female,other,41.52000046,no,no,yes,no,4.1999998089999995,1.0,1.093530059,12,low,other,9.680000305
833,834,female,other,64.75,no,no,yes,no,6.3000001910000005,1.899999976,1.093530059,16,low,other,9.680000305
834,835,female,afam,41.95999908,no,no,no,no,6.3000001910000005,1.899999976,1.093530059,12,low,other,9.680000305
835,836,female,other,44.24000168,no,no,no,no,6.3000001910000005,1.899999976,1.093530059,13,low,other,9.680000305
836,837,male,other,54.02999878,no,no,yes,no,6.3000001910000005,1.899999976,1.093530059,12,low,other,9.680000305
837,838,female,other,44.77999878,no,no,yes,no,8.300000191,3.799999952,0.818710029,12,low,other,7.5399999620000004
838,839,female,afam,43.22999954,no,no,yes,no,8.300000191,3.799999952,0.818710029,12,low,other,7.5399999620000004
839,840,male,other,51.56999969,no,no,yes,no,8.300000191,3.799999952,0.818710029,12,low,other,7.5399999620000004
840,841,male,afam,40.81999969,no,no,yes,no,8.300000191,3.799999952,0.818710029,13,low,other,7.5399999620000004
841,842,male,afam,33.95000076,no,no,yes,no,6.8000001910000005,2.5,0.655889988,12,low,other,7.329999924
842,843,male,afam,37.25,no,no,no,no,6.8000001910000005,2.5,0.655889988,12,low,other,7.329999924
843,844,male,other,43.68000031,no,no,yes,no,6.8000001910000005,2.5,0.655889988,12,low,other,7.329999924
844,845,male,other,57.36999893,yes,no,yes,no,6.8000001910000005,2.5,0.655889988,13,low,other,7.329999924
845,846,male,other,50.15000153,no,no,no,no,6.8000001910000005,2.5,0.655889988,12,low,other,7.329999924
846,847,female,other,51.65999985,no,no,yes,no,14.19999981,3.0,0.434179991,12,low,other,10.14999962
847,848,female,other,50.16999817,no,no,yes,no,14.19999981,3.0,0.434179991,13,low,other,10.14999962
848,849,female,other,49.52000046,no,no,no,no,14.19999981,3.0,0.434179991,14,low,other,10.14999962
849,850,female,other,68.95999908,no,no,no,no,14.19999981,3.0,0.434179991,15,low,other,10.14999962
850,851,female,other,61.38000107,no,no,yes,no,14.19999981,3.0,0.434179991,12,low,other,10.14999962
851,852,female,other,56.34000015,no,no,yes,no,14.19999981,3.0,0.434179991,15,low,other,10.14999962
852,853,female,other,38.75,no,no,yes,no,14.19999981,3.0,0.434179991,12,low,other,10.14999962
853,854,female,other,61.31999969,no,no,no,no,14.19999981,3.0,0.434179991,16,low,other,10.14999962
854,855,female,other,50.66999817,no,no,no,no,4.5,2.5,0.655889988,12,high,other,7.329999924
855,856,female,other,44.13999939,no,yes,no,no,4.5,2.5,0.655889988,12,low,other,7.329999924
856,857,female,other,46.09000015,no,no,yes,no,4.5,2.5,0.655889988,12,low,other,7.329999924
857,858,male,other,59.56000137,no,no,yes,no,4.5,2.5,0.655889988,13,low,other,7.329999924
858,859,female,other,45.52000046,no,yes,yes,no,4.5,2.5,0.655889988,13,low,other,7.329999924
859,860,male,afam,54.02999878,no,no,yes,no,7.1999998089999995,5.0,0.655889988,16,low,other,7.329999924
860,861,female,other,50.31000137,no,no,yes,no,7.1999998089999995,5.0,0.655889988,13,low,other,7.329999924
861,862,male,afam,35.77000046,no,no,no,no,7.1999998089999995,5.0,0.655889988,13,low,other,7.329999924
862,863,male,other,55.11999893,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
863,864,male,other,44.56999969,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
864,865,male,other,58.04999924,no,no,no,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
865,866,male,afam,38.81000137,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
866,867,male,afam,34.24000168,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
867,868,male,afam,38.56000137,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
868,869,female,other,42.58000183,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
869,870,male,hispanic,40.18000031,no,no,yes,no,7.1999998089999995,5.0,0.655889988,12,high,other,7.329999924
870,871,female,other,64.93000031,no,no,yes,no,7.1999998089999995,5.0,0.655889988,16,high,other,7.329999924
871,872,male,other,47.31999969,no,no,no,no,7.1999998089999995,5.0,0.655889988,12,low,other,7.329999924
872,873,female,other,55.20000076,no,no,yes,no,6.6999998089999995,0.5,1.165130019,12,high,other,7.179999828
873,874,female,other,40.90000153,no,no,no,no,6.6999998089999995,0.5,1.165130019,12,low,other,7.179999828
874,875,male,other,65.51000214,no,no,yes,no,6.6999998089999995,0.5,1.165130019,15,low,other,7.179999828
875,876,female,other,59.86000061,no,no,yes,no,6.6999998089999995,0.5,1.165130019,12,low,other,7.179999828
876,877,male,other,38.15999985,no,no,yes,no,6.6999998089999995,0.5,1.165130019,15,high,other,7.179999828
877,878,female,other,41.81000137,no,no,yes,no,12.60000038,6.5,0.434179991,14,high,other,10.14999962
878,879,female,other,44.70999908,no,no,yes,no,12.60000038,6.5,0.434179991,16,high,other,10.14999962
879,880,female,other,45.38000107,no,no,yes,no,12.60000038,6.5,0.434179991,15,low,other,10.14999962
880,881,female,other,32.13999939,no,no,yes,no,12.60000038,6.5,0.434179991,12,low,other,10.14999962
881,882,male,hispanic,37.88999939,no,no,yes,no,12.60000038,6.5,0.434179991,12,low,other,10.14999962
882,883,female,other,59.40000153,no,no,yes,no,7.1999998089999995,3.599999905,1.165130019,15,low,other,7.179999828
883,884,female,other,55.38000107,no,no,yes,no,7.1999998089999995,3.599999905,1.165130019,13,low,other,7.179999828
884,885,female,other,41.88999939,no,no,no,no,7.1999998089999995,3.599999905,1.165130019,12,low,other,7.179999828
885,886,male,other,36.09999847,no,no,yes,no,7.1999998089999995,3.599999905,1.165130019,12,low,other,7.179999827999994
886,887,male,other,67.19000244,yes,yes,yes,no,7.1999998089999995,3.599999905,1.165130019,16,high,other,7.179999828
887,888,female,afam,50.88770227922496,no,no,yes,no,7.1999998089999995,3.599999905,1.165130019,14,low,other,7.179999828
888,889,female,other,53.77000046,no,no,yes,no,7.1999998089999995,3.599999905,1.165130019,13,low,other,7.179999828
889,890,female,other,62.97000122,no,no,yes,no,7.1999998089999995,3.599999905,1.165130019,12,low,other,7.179999828
